YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
1990,4.5,1451.699951171875,14.300000190734863,0.7817999958992005,0.7817999958992005,47_1023,18,3811.0
1991,4.5,1548.5999755859375,14.300000190734863,0.840999984741211,0.7817999958992005,47_1023,19,7129.0
1992,4.5,1148.300048828125,13.0,0.7807999968528747,0.7817999958992005,47_1023,20,9455.0
1993,4.5,1317.5,13.300000190734863,0.7841999948024749,0.7817999958992005,47_1023,21,12271.0
1994,4.5,1854.300048828125,13.199999809265137,0.7875999927520752,0.7817999958992005,47_1023,22,14916.0
1995,4.5,1391.0999755859375,13.100000381469727,0.7658999979496002,0.7817999958992005,47_1023,23,17225.0
1996,4.5,1697.0,12.399999618530273,0.7442000031471252,0.7817999958992005,47_1023,24,20340.0
1997,4.5,1376.699951171875,13.199999809265137,0.7738666653633117,0.7817999958992005,47_1023,25,23311.0
1998,4.5,1523.5999755859375,14.600000381469727,0.8035333275794982,0.7817999958992005,47_1023,26,26330.0
1999,4.5,1243.199951171875,13.800000190734863,0.8331999897956848,0.7817999958992005,47_1023,27,29601.0
2000,4.5,1115.5,13.399999618530273,0.8426666617393493,0.7817999958992005,47_1023,28,32227.0
2001,4.5,1136.699951171875,13.5,0.8521333336830139,0.7817999958992005,47_1023,29,35621.0
2002,4.5,1555.0,14.0,0.8616000056266785,0.7817999958992005,47_1023,30,38413.0
2003,4.5,1765.800048828125,13.600000381469727,0.8591000080108643,0.7817999958992005,47_1023,31,42095.0
2004,4.5,1631.800048828125,13.899999618530273,0.8566000103950501,0.7817999958992005,47_1023,32,45887.0
2005,4.5,1167.4000244140625,13.899999618530273,1.678599977493286,0.7817999958992005,47_1023,33,49793.0
1990,4.900000095367432,1240.5,14.800000190734863,1.2089999914169312,1.2089999914169312,47_1028,7,203.0
1991,4.900000095367432,1412.699951171875,15.0,1.30349999666214,1.2089999914169312,47_1028,8,420.0
1992,4.900000095367432,1153.5,13.800000190734863,1.3980000019073486,1.2089999914169312,47_1028,9,705.0
1993,4.900000095367432,1339.199951171875,13.899999618530273,1.3805999994277953,1.2089999914169312,47_1028,10,991.0
1994,4.900000095367432,1520.4000244140625,13.600000381469727,1.3631999969482422,1.2089999914169312,47_1028,11,1284.0
1995,4.900000095367432,1207.5,13.899999618530273,1.4075999855995178,1.2089999914169312,47_1028,12,1605.0
1996,4.900000095367432,1343.9000244140625,13.600000381469727,1.4519999742507934,1.2089999914169312,47_1028,13,1928.0
1997,4.900000095367432,1235.4000244140625,14.0,1.3024399781227112,1.2089999914169312,47_1028,14,2284.0
1998,4.900000095367432,1335.4000244140625,15.199999809265137,1.152879981994629,1.2089999914169312,47_1028,15,2604.0
1999,4.900000095367432,953.7000122070312,14.600000381469727,1.0033199858665465,1.2089999914169312,47_1028,16,2987.0
2000,4.900000095367432,966.4000244140625,14.0,0.8537599897384643,1.2089999914169312,47_1028,17,3344.0
2001,4.900000095367432,1043.800048828125,14.100000381469727,0.7041999936103821,1.2089999914169312,47_1028,18,3526.0
2002,4.900000095367432,1198.4000244140625,14.699999809265137,0.7017999947071076,1.2089999914169312,47_1028,19,3820.0
2003,4.900000095367432,1352.9000244140625,13.899999618530273,0.699399995803833,1.2089999914169312,47_1028,20,4160.0
2004,4.900000095367432,1296.4000244140625,14.199999809265137,0.6945999979972839,1.2089999914169312,47_1028,21,4507.0
2005,4.900000095367432,951.2999877929688,14.199999809265137,0.7237999975681304,1.2089999914169312,47_1028,22,4860.0
2006,4.900000095367432,1122.5999755859375,14.199999809265137,0.752999997138977,1.2089999914169312,47_1028,23,5220.0
2007,4.900000095367432,818.9000244140625,14.5,0.7821999967098237,1.2089999914169312,47_1028,24,5586.0
2008,4.900000095367432,1018.4000244140625,13.100000381469727,0.8113999962806702,1.2089999914169312,47_1028,25,5959.0
2009,4.900000095367432,1514.5,13.0,0.79246666431427,1.2089999914169312,47_1028,26,6339.0
2010,4.900000095367432,1105.800048828125,13.199999809265137,0.7735333323478698,1.2089999914169312,47_1028,27,6725.0
2011,4.900000095367432,1404.0,14.100000381469727,0.7546000003814697,1.2089999914169312,47_1028,28,7118.0
2012,4.900000095367432,1056.0999755859375,14.600000381469727,0.7672999997933705,1.2089999914169312,47_1028,29,7518.0
2013,4.900000095367432,1536.0999755859375,13.0,0.7799999992052714,1.2089999914169312,47_1028,30,7924.0
2014,4.900000095367432,1228.5999755859375,12.899999618530273,0.7926999986171722,1.2089999914169312,47_1028,31,8337.0
2015,4.900000095367432,1443.300048828125,14.199999809265137,0.805399998029073,1.2089999914169312,47_1028,32,8757.0
2016,4.900000095367432,1076.800048828125,14.600000381469727,0.818099997440974,1.2089999914169312,47_1028,33,9183.0
2017,4.900000095367432,1165.4000244140625,14.5,0.8307999968528748,1.2089999914169312,47_1028,34,9616.0
2018,4.900000095367432,1443.9000244140625,14.100000381469727,0.8513999998569488,1.2089999914169312,47_1028,35,10056.0
2019,4.900000095367432,1463.300048828125,14.600000381469727,0.872000002861023,1.2089999914169312,47_1028,36,10502.0
1990,4.300000190734863,1831.300048828125,15.5,0.8213999986648559,0.8213999986648559,47_2001,11,961.0
1991,4.300000190734863,1376.0999755859375,15.399999618530273,0.7104999959468841,0.8213999986648559,47_2001,12,1916.0
1992,4.300000190734863,1156.4000244140625,14.300000190734863,0.5995999932289123,0.8213999986648559,47_2001,13,3145.0
1993,4.300000190734863,1330.300048828125,14.399999618530273,0.6476999998092652,0.8213999986648559,47_2001,14,3688.0
1994,4.300000190734863,1431.699951171875,14.699999809265137,0.6958000063896179,0.8213999986648559,47_2001,15,4264.0
1995,4.300000190734863,1219.5999755859375,14.800000190734863,0.8834000051021575,0.8213999986648559,47_2001,16,4938.0
1996,4.300000190734863,1510.9000244140625,14.0,1.0710000038146972,0.8213999986648559,47_2001,17,5682.0
1997,4.300000190734863,1439.300048828125,14.300000190734863,1.0818666696548462,0.8213999986648559,47_2001,18,6505.0
1998,4.300000190734863,1557.199951171875,16.299999237060547,1.092733335494995,0.8213999986648559,47_2001,19,7340.0
1999,4.300000190734863,1277.199951171875,15.699999809265137,1.1036000013351441,0.8213999986648559,47_2001,20,8285.0
2000,4.300000190734863,1251.9000244140625,14.699999809265137,1.2365999937057495,0.8213999986648559,47_2001,21,9258.0
2001,4.300000190734863,1551.0999755859375,15.100000381469727,0.8250999987125396,0.8213999986648559,47_2001,22,10242.0
2002,4.300000190734863,1457.0,15.199999809265137,0.4136000037193298,0.8213999986648559,47_2001,23,11253.0
2003,4.300000190734863,1444.699951171875,14.5,0.4371000021696091,0.8213999986648559,47_2001,24,12292.0
2004,4.300000190734863,1464.5,15.100000381469727,0.4606000006198883,0.8213999986648559,47_2001,25,13359.0
2005,4.300000190734863,1079.300048828125,15.399999618530273,0.5390999987721443,0.8213999986648559,47_2001,26,14456.0
2006,4.300000190734863,1493.199951171875,15.5,0.6175999969244004,0.8213999986648559,47_2001,27,15583.0
2007,4.300000190734863,1207.0,16.399999618530273,0.6960999950766564,0.8213999986648559,47_2001,28,16741.0
2008,4.300000190734863,1444.199951171875,14.600000381469727,0.7745999932289124,0.8213999986648559,47_2001,29,17931.0
2009,4.300000190734863,1476.0,14.600000381469727,0.8629999935626984,0.8213999986648559,47_2001,30,19153.0
2010,4.300000190734863,1061.4000244140625,15.0,0.9513999938964843,0.8213999986648559,47_2001,31,20409.0
2011,4.300000190734863,1945.0,15.0,0.9086333294709523,0.8213999986648559,47_2001,32,21699.0
2012,4.300000190734863,873.5999755859375,16.399999618530273,0.8658666650454203,0.8213999986648559,47_2001,33,23025.0
2013,4.300000190734863,1665.5,14.100000381469727,0.8231000006198883,0.8213999986648559,47_2001,34,24387.0
2014,4.300000190734863,1265.0999755859375,13.600000381469727,0.7803333361943563,0.8213999986648559,47_2001,35,25787.0
2015,4.300000190734863,1508.5,15.199999809265137,0.7375666717688243,0.8213999986648559,47_2001,36,27071.0
2016,4.300000190734863,1305.199951171875,15.800000190734863,0.6948000073432923,0.8213999986648559,47_2001,37,28376.0
2017,4.300000190734863,1143.4000244140625,15.699999809265137,0.7304666717847189,0.8213999986648559,47_2001,38,29701.0
2018,4.300000190734863,1527.4000244140625,15.100000381469727,0.7661333362261454,0.8213999986648559,47_2001,39,31047.0
2019,4.300000190734863,1644.199951171875,15.300000190734863,0.8018000006675721,0.8213999986648559,47_2001,40,32414.0
1990,7.699999809265137,1806.800048828125,15.899999618530273,1.1837999820709229,1.1837999820709229,47_2008,17,399.0
1991,7.699999809265137,1274.5999755859375,15.699999809265137,1.2002999901771545,1.1837999820709229,47_2008,18,822.0
1992,7.699999809265137,1058.5999755859375,14.899999618530273,1.2167999982833861,1.1837999820709229,47_2008,19,1272.0
1993,7.699999809265137,1239.9000244140625,15.199999809265137,1.1737000107765199,1.1837999820709229,47_2008,20,1655.0
1994,7.699999809265137,1487.5,15.300000190734863,1.1306000232696534,1.1837999820709229,47_2008,21,2090.0
1995,7.699999809265137,1217.5999755859375,14.600000381469727,1.159500014781952,1.1837999820709229,47_2008,22,2527.0
1996,7.699999809265137,1631.0,13.800000190734863,1.1884000062942506,1.1837999820709229,47_2008,23,2979.0
1997,7.699999809265137,1409.4000244140625,13.5,1.1859333356221518,1.1837999820709229,47_2008,24,3435.0
1998,7.699999809265137,1433.9000244140625,15.399999618530273,1.183466664950053,1.1837999820709229,47_2008,25,3886.0
1999,7.699999809265137,1189.5999755859375,14.699999809265137,1.180999994277954,1.1837999820709229,47_2008,26,4370.0
2000,7.699999809265137,1012.0,14.100000381469727,1.1968999981880188,1.1837999820709229,47_2008,27,4985.0
2001,7.699999809265137,1811.5,15.300000190734863,1.2128000020980836,1.1837999820709229,47_2008,28,5587.0
2002,7.699999809265137,1548.5999755859375,15.5,0.9746000051498414,1.1837999820709229,47_2008,29,5874.0
2003,7.699999809265137,1346.800048828125,14.800000190734863,0.7364000082015991,1.1837999820709229,47_2008,30,6398.0
2004,7.699999809265137,1495.9000244140625,15.199999809265137,0.7584000051021575,1.1837999820709229,47_2008,31,6937.0
2005,7.699999809265137,1257.5999755859375,15.300000190734863,0.7804000020027161,1.1837999820709229,47_2008,32,7492.0
2006,7.699999809265137,1255.800048828125,15.600000381469727,0.8738666693369548,1.1837999820709229,47_2008,33,8064.0
2007,7.699999809265137,1149.699951171875,16.200000762939453,0.9673333366711935,1.1837999820709229,47_2008,34,8653.0
2008,7.699999809265137,1457.800048828125,14.800000190734863,1.0608000040054322,1.1837999820709229,47_2008,35,9259.0
2009,7.699999809265137,1410.699951171875,15.0,0.9580999970436097,1.1837999820709229,47_2008,36,9883.0
2010,7.699999809265137,1437.5,15.399999618530273,0.8553999900817871,1.1837999820709229,47_2008,37,10526.0
2011,7.699999809265137,1824.9000244140625,15.699999809265137,0.8846999883651734,1.1837999820709229,47_2008,38,11188.0
2012,7.699999809265137,1028.5,16.700000762939453,0.9139999866485596,1.1837999820709229,47_2008,39,11870.0
2013,7.699999809265137,1747.5999755859375,14.600000381469727,0.9432999849319459,1.1837999820709229,47_2008,40,12572.0
2014,7.699999809265137,1368.0999755859375,14.100000381469727,0.972599983215332,1.1837999820709229,47_2008,41,13295.0
2015,7.699999809265137,1488.300048828125,15.600000381469727,1.0018999814987184,1.1837999820709229,47_2008,42,14039.0
2016,7.699999809265137,1328.5999755859375,16.399999618530273,1.0311999797821045,1.1837999820709229,47_2008,43,14805.0
1990,4.599999904632568,1405.4000244140625,15.600000381469727,1.0632000207901,1.0632000207901,47_3101,10,94.0
1991,4.599999904632568,1478.9000244140625,15.5,1.1461999893188477,1.0632000207901,47_3101,11,178.0
1992,4.599999904632568,1408.5999755859375,14.100000381469727,1.0924000024795533,1.0632000207901,47_3101,12,237.0
1993,4.599999904632568,1303.5,14.0,1.28089998960495,1.0632000207901,47_3101,13,312.0
1994,4.599999904632568,1856.9000244140625,14.300000190734863,1.4693999767303467,1.0632000207901,47_3101,14,391.0
1995,4.599999904632568,1401.699951171875,14.399999618530273,1.2680000066757202,1.0632000207901,47_3101,15,460.0
1996,4.599999904632568,1573.199951171875,13.899999618530273,0.7660000085830688,1.0632000207901,47_3101,16,527.0
1997,4.599999904632568,1418.5,13.899999618530273,0.7666000048319499,1.0632000207901,47_3101,17,583.0
1998,4.599999904632568,1501.199951171875,15.899999618530273,0.7672000010808309,1.0632000207901,47_3101,18,636.0
1999,4.599999904632568,1227.0,15.399999618530273,0.7677999973297119,1.0632000207901,47_3101,19,709.0
2000,4.599999904632568,1281.5999755859375,14.300000190734863,0.792799997329712,1.0632000207901,47_3101,20,784.0
2001,4.599999904632568,1270.300048828125,14.300000190734863,0.8177999973297119,1.0632000207901,47_3101,21,862.0
2002,4.599999904632568,1620.0,14.899999618530273,0.8427999973297119,1.0632000207901,47_3101,22,942.0
2003,4.599999904632568,1623.0999755859375,14.300000190734863,0.8133000016212464,1.0632000207901,47_3101,23,1024.0
2004,4.599999904632568,1515.4000244140625,14.800000190734863,0.7838000059127808,1.0632000207901,47_3101,24,1109.0
2005,4.599999904632568,1065.0999755859375,14.800000190734863,0.8069499999284744,1.0632000207901,47_3101,25,1196.0
2006,4.599999904632568,1300.800048828125,14.899999618530273,0.8300999939441681,1.0632000207901,47_3101,26,1286.0
2007,4.599999904632568,924.2000122070312,15.5,0.8532499879598618,1.0632000207901,47_3101,27,1379.0
2008,4.599999904632568,1108.199951171875,14.199999809265137,0.8763999819755555,1.0632000207901,47_3101,28,1483.0
1990,1.7999999523162842,1398.199951171875,14.600000381469727,2.1014000415802,2.1014000415802,47_3104,4,7.0
1991,1.7999999523162842,1458.4000244140625,14.5,2.254700016975403,2.1014000415802,47_3104,5,15.0
1992,1.7999999523162842,1124.9000244140625,13.199999809265137,2.4079999923706055,2.1014000415802,47_3104,6,24.0
1993,1.7999999523162842,1177.5,13.5,2.437399983406067,2.1014000415802,47_3104,7,38.0
1994,1.7999999523162842,1630.0999755859375,13.600000381469727,2.4667999744415283,2.1014000415802,47_3104,8,54.0
1995,1.7999999523162842,1187.4000244140625,13.600000381469727,2.8223999977111816,2.1014000415802,47_3104,9,64.0
1996,1.7999999523162842,1438.4000244140625,13.0,3.178000020980835,2.1014000415802,47_3104,10,81.0
1990,5.5,1452.4000244140625,14.300000190734863,0.5356000065803528,0.5356000065803528,47_3108,18,3811.0
1991,5.5,1549.699951171875,14.300000190734863,0.5748000025749207,0.5356000065803528,47_3108,19,7129.0
1992,5.5,1147.699951171875,13.0,0.5645999908447266,0.5356000065803528,47_3108,20,9455.0
1993,5.5,1318.199951171875,13.300000190734863,0.5741999924182892,0.5356000065803528,47_3108,21,12011.0
1994,5.5,1855.9000244140625,13.300000190734863,0.5837999939918518,0.5356000065803528,47_3108,22,14626.0
1995,5.5,1388.0999755859375,13.100000381469727,0.5988999962806701,0.5356000065803528,47_3108,23,16935.0
1996,5.5,1698.5999755859375,12.5,0.6139999985694885,0.5356000065803528,47_3108,24,20050.0
1997,5.5,1377.699951171875,13.199999809265137,0.6270666639010112,0.5356000065803528,47_3108,25,23015.0
1998,5.5,1524.800048828125,14.600000381469727,0.6401333292325337,0.5356000065803528,47_3108,26,26009.0
1999,5.5,1247.0999755859375,13.899999618530273,0.6531999945640564,0.5356000065803528,47_3108,27,29424.0
2000,5.5,1121.5,13.5,0.648499995470047,0.5356000065803528,47_3108,28,32942.0
2001,5.5,1139.4000244140625,13.600000381469727,0.6437999963760376,0.5356000065803528,47_3108,29,36565.0
2002,5.5,1557.699951171875,14.0,0.6996999919414519,0.5356000065803528,47_3108,30,40297.0
