YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
1999,3.700000047683716,1470.5,23.299999237060547,0.7570000022649765,0.7606000006198883,12_0102,4,2749
2000,3.700000047683716,1166.9000244140625,23.200000762939453,0.7641999959945679,0.7606000006198883,12_0102,5,3821
2001,3.700000047683716,1463.5,23.399999618530273,0.7600000023841857,0.7606000006198883,12_0102,6,4906
2002,3.700000047683716,1584.4000244140625,23.700000762939453,0.7775999903678894,0.7606000006198883,12_0102,7,6041
2003,3.700000047683716,1403.199951171875,23.100000381469727,0.8213999986648559,0.7606000006198883,12_0102,8,7394
2004,3.700000047683716,1621.300048828125,22.600000381469727,0.8362000107765197,0.7606000006198883,12_0102,9,8684
2005,3.700000047683716,1547.5,22.600000381469727,0.8230000019073487,0.7606000006198883,12_0102,10,10117
2006,3.700000047683716,1129.199951171875,22.799999237060547,0.8460000038146973,0.7606000006198883,12_0102,11,11601
2007,3.700000047683716,1306.199951171875,23.299999237060547,0.8826000034809113,0.7606000006198883,12_0102,12,13158
2008,3.700000047683716,1890.0,22.799999237060547,0.9192000031471252,0.7606000006198883,12_0102,13,14421
2009,3.700000047683716,1216.9000244140625,23.0,0.8860000014305115,0.7606000006198883,12_0102,14,15929
2010,3.700000047683716,1137.4000244140625,21.700000762939453,0.9594000220298767,0.7606000006198883,12_0102,15,17481
2011,3.700000047683716,1245.0999755859375,23.0,0.9337000131607056,0.7606000006198883,12_0102,16,19077
2012,3.700000047683716,1624.5,22.700000762939453,0.9080000042915344,0.7606000006198883,12_0102,17,20717
1997,4.300000190734863,1447.9000244140625,23.899999618530273,0.7350000023841858,0.7350000023841858,12_0103,2,914
1998,4.300000190734863,1480.5,24.100000381469727,0.7380000034968058,0.7350000023841858,12_0103,3,1821
1999,4.300000190734863,1470.5,23.299999237060547,0.7410000046094259,0.7350000023841858,12_0103,4,2749
2000,4.300000190734863,1166.9000244140625,23.200000762939453,0.7440000057220459,0.7350000023841858,12_0103,5,3821
2001,4.300000190734863,1463.5,23.399999618530273,0.7392000079154968,0.7350000023841858,12_0103,6,4906
2002,4.300000190734863,1584.4000244140625,23.700000762939453,0.7233999967575073,0.7350000023841858,12_0103,7,6041
2003,4.300000190734863,1403.199951171875,23.100000381469727,0.7948000073432923,0.7350000023841858,12_0103,8,7394
2004,4.300000190734863,1621.300048828125,22.600000381469727,0.8553999900817871,0.7350000023841858,12_0103,9,8684
2005,4.300000190734863,1547.5,22.600000381469727,0.8656000018119812,0.7350000023841858,12_0103,10,10117
2006,4.300000190734863,1129.199951171875,22.799999237060547,0.9901999950408935,0.7350000023841858,12_0103,11,11601
2007,4.300000190734863,1306.199951171875,23.299999237060547,1.002099984884262,0.7350000023841858,12_0103,12,13158
2008,4.300000190734863,1890.0,22.799999237060547,1.0139999747276307,0.7350000023841858,12_0103,13,14421
2009,4.300000190734863,1216.9000244140625,23.0,1.1835999965667725,0.7350000023841858,12_0103,14,15929
2010,4.300000190734863,1137.4000244140625,21.700000762939453,1.178000020980835,0.7350000023841858,12_0103,15,17481
2011,4.300000190734863,1245.0999755859375,23.0,1.171300005912781,0.7350000023841858,12_0103,16,19077
2012,4.300000190734863,1624.5,22.700000762939453,1.1645999908447267,0.7350000023841858,12_0103,17,20717
1997,6.599999904632568,1447.9000244140625,23.899999618530273,0.6876999974250794,0.6876999974250794,12_0104,2,914
1998,6.599999904632568,1480.5,24.100000381469727,0.725900000333786,0.6876999974250794,12_0104,3,1821
1999,6.599999904632568,1470.5,23.299999237060547,0.706350001692772,0.6876999974250794,12_0104,4,2749
2000,6.599999904632568,1166.9000244140625,23.200000762939453,0.6868000030517578,0.6876999974250794,12_0104,5,3821
2001,6.599999904632568,1463.5,23.399999618530273,0.6784000039100647,0.6876999974250794,12_0104,6,4906
2002,6.599999904632568,1584.4000244140625,23.700000762939453,0.7084000110626221,0.6876999974250794,12_0104,7,6041
2003,6.599999904632568,1403.199951171875,23.100000381469727,0.7657999992370605,0.6876999974250794,12_0104,8,7394
2004,6.599999904632568,1621.300048828125,22.600000381469727,0.7566000103950501,0.6876999974250794,12_0104,9,8684
2005,6.599999904632568,1547.5,22.600000381469727,0.7634000062942505,0.6876999974250794,12_0104,10,10117
2006,6.599999904632568,1129.199951171875,22.799999237060547,0.856599998474121,0.6876999974250794,12_0104,11,11601
2007,6.599999904632568,1306.199951171875,23.299999237060547,0.8689999997615814,0.6876999974250794,12_0104,12,13158
2008,6.599999904632568,1890.0,22.799999237060547,0.8814000010490417,0.6876999974250794,12_0104,13,14421
2009,6.599999904632568,1216.9000244140625,23.0,0.9634000062942505,0.6876999974250794,12_0104,14,15929
2010,6.599999904632568,1137.4000244140625,21.700000762939453,0.9867999911308288,0.6876999974250794,12_0104,15,17481
2011,6.599999904632568,1245.0999755859375,23.0,0.9487999916076659,0.6876999974250794,12_0104,16,19077
2012,6.599999904632568,1624.5,22.700000762939453,0.9107999920845031,0.6876999974250794,12_0104,17,20717
1997,3.5999999046325684,1447.9000244140625,23.899999618530273,0.6591999888420105,0.6591999888420105,12_0105,2,914
1998,3.5999999046325684,1480.5,24.100000381469727,0.6613999923070272,0.6591999888420105,12_0105,3,1821
1999,3.5999999046325684,1470.5,23.299999237060547,0.6635999957720439,0.6591999888420105,12_0105,4,2749
2000,3.5999999046325684,1166.9000244140625,23.200000762939453,0.6657999992370606,0.6591999888420105,12_0105,5,3821
2001,3.5999999046325684,1463.5,23.399999618530273,0.6811999917030335,0.6591999888420105,12_0105,6,4906
2002,3.5999999046325684,1584.4000244140625,23.700000762939453,0.704200005531311,0.6591999888420105,12_0105,7,6041
2003,3.5999999046325684,1403.199951171875,23.100000381469727,0.7727999925613404,0.6591999888420105,12_0105,8,7394
2004,3.5999999046325684,1621.300048828125,22.600000381469727,0.8258000016212463,0.6591999888420105,12_0105,9,8684
2005,3.5999999046325684,1547.5,22.600000381469727,0.7860000014305115,0.6591999888420105,12_0105,10,10117
2006,3.5999999046325684,1129.199951171875,22.799999237060547,0.898199999332428,0.6591999888420105,12_0105,11,11601
2007,3.5999999046325684,1306.199951171875,23.299999237060547,0.9413999974727632,0.6591999888420105,12_0105,12,13158
2008,3.5999999046325684,1890.0,22.799999237060547,0.9845999956130982,0.6591999888420105,12_0105,13,14421
2009,3.5999999046325684,1216.9000244140625,23.0,1.1305999994277953,0.6591999888420105,12_0105,14,15929
2010,3.5999999046325684,1137.4000244140625,21.700000762939453,1.198800015449524,0.6591999888420105,12_0105,15,17481
2011,3.5999999046325684,1245.0999755859375,23.0,1.1591000080108644,0.6591999888420105,12_0105,16,19077
2012,3.5999999046325684,1624.5,22.700000762939453,1.1194000005722047,0.6591999888420105,12_0105,17,20717
1997,6.300000190734863,1447.9000244140625,23.899999618530273,0.59760000705719,0.59760000705719,12_0106,2,914
1998,6.300000190734863,1480.5,24.100000381469727,0.5938666701316834,0.59760000705719,12_0106,3,1821
1999,6.300000190734863,1470.5,23.299999237060547,0.5901333332061768,0.59760000705719,12_0106,4,2749
2000,6.300000190734863,1166.9000244140625,23.200000762939453,0.5863999962806702,0.59760000705719,12_0106,5,3821
2001,6.300000190734863,1463.5,23.399999618530273,0.5860000014305115,0.59760000705719,12_0106,6,4906
2002,6.300000190734863,1584.4000244140625,23.700000762939453,0.6292000055313111,0.59760000705719,12_0106,7,6041
2003,6.300000190734863,1403.199951171875,23.100000381469727,0.6309999942779541,0.59760000705719,12_0106,8,7394
2004,6.300000190734863,1621.300048828125,22.600000381469727,0.6660000205039978,0.59760000705719,12_0106,9,8684
2005,6.300000190734863,1547.5,22.600000381469727,0.6688000082969665,0.59760000705719,12_0106,10,10117
2006,6.300000190734863,1129.199951171875,22.799999237060547,0.7424000024795532,0.59760000705719,12_0106,11,11601
2007,6.300000190734863,1306.199951171875,23.299999237060547,0.8148000001907348,0.59760000705719,12_0106,12,13158
2008,6.300000190734863,1890.0,22.799999237060547,0.8871999979019165,0.59760000705719,12_0106,13,14421
2009,6.300000190734863,1216.9000244140625,23.0,0.828600001335144,0.59760000705719,12_0106,14,15929
2010,6.300000190734863,1137.4000244140625,21.700000762939453,0.9268000006675721,0.59760000705719,12_0106,15,17481
2011,6.300000190734863,1245.0999755859375,23.0,0.8903000056743622,0.59760000705719,12_0106,16,19077
2012,6.300000190734863,1624.5,22.700000762939453,0.8538000106811523,0.59760000705719,12_0106,17,20717
1997,3.4000000953674316,1447.9000244140625,23.899999618530273,0.8355999946594238,0.8355999946594238,12_0107,2,914
1998,3.4000000953674316,1480.5,24.100000381469727,0.8341333230336507,0.8355999946594238,12_0107,3,1821
1999,3.4000000953674316,1470.5,23.299999237060547,0.8326666514078775,0.8355999946594238,12_0107,4,2749
2000,3.4000000953674316,1166.9000244140625,23.200000762939453,0.8311999797821045,0.8355999946594238,12_0107,5,3821
2001,3.4000000953674316,1463.5,23.399999618530273,0.8245999932289123,0.8355999946594238,12_0107,6,4906
2002,3.4000000953674316,1584.4000244140625,23.700000762939453,0.8520000100135803,0.8355999946594238,12_0107,7,6041
2003,3.4000000953674316,1403.199951171875,23.100000381469727,0.8434000134468078,0.8355999946594238,12_0107,8,7394
2004,3.4000000953674316,1621.300048828125,22.600000381469727,0.9121999979019165,0.8355999946594238,12_0107,9,8684
2005,3.4000000953674316,1547.5,22.600000381469727,0.8856000065803528,0.8355999946594238,12_0107,10,10117
2006,3.4000000953674316,1129.199951171875,22.799999237060547,0.9371999979019165,0.8355999946594238,12_0107,11,11601
2007,3.4000000953674316,1306.199951171875,23.299999237060547,0.9458999931812286,0.8355999946594238,12_0107,12,13158
2008,3.4000000953674316,1890.0,22.799999237060547,0.9545999884605407,0.8355999946594238,12_0107,13,14421
2009,3.4000000953674316,1216.9000244140625,23.0,1.025600016117096,0.8355999946594238,12_0107,14,15929
2010,3.4000000953674316,1137.4000244140625,21.700000762939453,1.330399990081787,0.8355999946594238,12_0107,15,17481
2011,3.4000000953674316,1245.0999755859375,23.0,1.185999995470047,0.8355999946594238,12_0107,16,19077
2012,3.4000000953674316,1624.5,22.700000762939453,1.0416000008583068,0.8355999946594238,12_0107,17,20717
1997,5.400000095367432,1447.9000244140625,23.899999618530273,0.905400013923645,0.905400013923645,12_0108,2,914
1998,5.400000095367432,1480.5,24.100000381469727,0.7918000042438507,0.905400013923645,12_0108,3,1821
1999,5.400000095367432,1470.5,23.299999237060547,0.7960000067949295,0.905400013923645,12_0108,4,2749
2000,5.400000095367432,1166.9000244140625,23.200000762939453,0.8002000093460083,0.905400013923645,12_0108,5,3821
2001,5.400000095367432,1463.5,23.399999618530273,0.809600007534027,0.905400013923645,12_0108,6,4906
2002,5.400000095367432,1584.4000244140625,23.700000762939453,0.7984000086784363,0.905400013923645,12_0108,7,6041
2003,5.400000095367432,1403.199951171875,23.100000381469727,0.8076000094413758,0.905400013923645,12_0108,8,7394
2004,5.400000095367432,1621.300048828125,22.600000381469727,0.876800000667572,0.905400013923645,12_0108,9,8684
2005,5.400000095367432,1547.5,22.600000381469727,0.9263999938964844,0.905400013923645,12_0108,10,10117
2006,5.400000095367432,1129.199951171875,22.799999237060547,0.9413999915122986,0.905400013923645,12_0108,11,11601
2007,5.400000095367432,1306.199951171875,23.299999237060547,0.9854999899864196,0.905400013923645,12_0108,12,13158
2008,5.400000095367432,1890.0,22.799999237060547,1.0295999884605407,0.905400013923645,12_0108,13,14421
2009,5.400000095367432,1216.9000244140625,23.0,1.0181999921798706,0.905400013923645,12_0108,14,15929
2010,5.400000095367432,1137.4000244140625,21.700000762939453,1.1180000066757203,0.905400013923645,12_0108,15,17481
2011,5.400000095367432,1245.0999755859375,23.0,1.084499990940094,0.905400013923645,12_0108,16,19077
2012,5.400000095367432,1624.5,22.700000762939453,1.0509999752044679,0.905400013923645,12_0108,17,20717
1997,5.699999809265137,1447.9000244140625,23.899999618530273,0.6580000042915344,0.6580000042915344,12_0109,2,914
1998,5.699999809265137,1480.5,24.100000381469727,0.6516666690508525,0.6580000042915344,12_0109,3,1821
1999,5.699999809265137,1470.5,23.299999237060547,0.6453333338101704,0.6580000042915344,12_0109,4,2749
2000,5.699999809265137,1166.9000244140625,23.200000762939453,0.6389999985694885,0.6580000042915344,12_0109,5,3821
2001,5.699999809265137,1463.5,23.399999618530273,0.6345999956130981,0.6580000042915344,12_0109,6,4906
2002,5.699999809265137,1584.4000244140625,23.700000762939453,0.667799997329712,0.6580000042915344,12_0109,7,6041
2003,5.699999809265137,1403.199951171875,23.100000381469727,0.7181999802589416,0.6580000042915344,12_0109,8,7394
2004,5.699999809265137,1621.300048828125,22.600000381469727,0.7129999995231628,0.6580000042915344,12_0109,9,8684
2005,5.699999809265137,1547.5,22.600000381469727,0.7324000000953674,0.6580000042915344,12_0109,10,10117
2006,5.699999809265137,1129.199951171875,22.799999237060547,0.7325999975204468,0.6580000042915344,12_0109,11,11601
2007,5.699999809265137,1306.199951171875,23.299999237060547,0.7586999952793121,0.6580000042915344,12_0109,12,13158
2008,5.699999809265137,1890.0,22.799999237060547,0.7847999930381775,0.6580000042915344,12_0109,13,14421
2009,5.699999809265137,1216.9000244140625,23.0,0.8199999928474426,0.6580000042915344,12_0109,14,15929
2010,5.699999809265137,1137.4000244140625,21.700000762939453,0.8867999911308289,0.6580000042915344,12_0109,15,17481
2011,5.699999809265137,1245.0999755859375,23.0,0.8322999954223633,0.6580000042915344,12_0109,16,19077
2012,5.699999809265137,1624.5,22.700000762939453,0.7777999997138977,0.6580000042915344,12_0109,17,20717
1997,5.5,1447.9000244140625,23.899999618530273,0.8594999969005584,0.8594999969005584,12_0110,2,914
1998,5.5,1480.5,24.100000381469727,0.8492000043392182,0.8594999969005584,12_0110,3,1821
1999,5.5,1470.5,23.299999237060547,0.853700003027916,0.8594999969005584,12_0110,4,2749
2000,5.5,1166.9000244140625,23.200000762939453,0.8582000017166138,0.8594999969005584,12_0110,5,3821
2001,5.5,1463.5,23.399999618530273,0.8746000051498413,0.8594999969005584,12_0110,6,4906
2002,5.5,1584.4000244140625,23.700000762939453,0.8825999855995178,0.8594999969005584,12_0110,7,6041
2003,5.5,1403.199951171875,23.100000381469727,0.9188000082969665,0.8594999969005584,12_0110,8,7394
2004,5.5,1621.300048828125,22.600000381469727,0.9343999862670899,0.8594999969005584,12_0110,9,8684
2005,5.5,1547.5,22.600000381469727,0.9662000060081481,0.8594999969005584,12_0110,10,10117
2006,5.5,1129.199951171875,22.799999237060547,0.9696000099182129,0.8594999969005584,12_0110,11,11601
2007,5.5,1306.199951171875,23.299999237060547,0.9966000020503998,0.8594999969005584,12_0110,12,13158
2008,5.5,1890.0,22.799999237060547,1.0235999941825866,0.8594999969005584,12_0110,13,14421
2009,5.5,1216.9000244140625,23.0,1.1005999803543092,0.8594999969005584,12_0110,14,15929
2010,5.5,1137.4000244140625,21.700000762939453,1.0865999937057496,0.8594999969005584,12_0110,15,17481
2011,5.5,1245.0999755859375,23.0,1.0731999993324282,0.8594999969005584,12_0110,16,19077
2012,5.5,1624.5,22.700000762939453,1.0598000049591065,0.8594999969005584,12_0110,17,20717
1997,5.300000190734863,1447.9000244140625,23.899999618530273,0.7117999911308288,0.7117999911308288,12_0111,2,914
1998,5.300000190734863,1480.5,24.100000381469727,0.7055333256721497,0.7117999911308288,12_0111,3,1821
1999,5.300000190734863,1470.5,23.299999237060547,0.6992666602134704,0.7117999911308288,12_0111,4,2749
2000,5.300000190734863,1166.9000244140625,23.200000762939453,0.6929999947547912,0.7117999911308288,12_0111,5,3821
2001,5.300000190734863,1463.5,23.399999618530273,0.6851999998092652,0.7117999911308288,12_0111,6,4906
2002,5.300000190734863,1584.4000244140625,23.700000762939453,0.7200000047683716,0.7117999911308288,12_0111,7,6041
2003,5.300000190734863,1403.199951171875,23.100000381469727,0.7198000073432922,0.7117999911308288,12_0111,8,7394
2004,5.300000190734863,1621.300048828125,22.600000381469727,0.7537999987602234,0.7117999911308288,12_0111,9,8684
2005,5.300000190734863,1547.5,22.600000381469727,0.7641999959945679,0.7117999911308288,12_0111,10,10117
2006,5.300000190734863,1129.199951171875,22.799999237060547,0.8582000017166138,0.7117999911308288,12_0111,11,11601
2007,5.300000190734863,1306.199951171875,23.299999237060547,0.8807999968528748,0.7117999911308288,12_0111,12,13158
2008,5.300000190734863,1890.0,22.799999237060547,0.9033999919891358,0.7117999911308288,12_0111,13,14421
2009,5.300000190734863,1216.9000244140625,23.0,0.9459999918937683,0.7117999911308288,12_0111,14,15929
2010,5.300000190734863,1137.4000244140625,21.700000762939453,1.0083999991416932,0.7117999911308288,12_0111,15,17481
2011,5.300000190734863,1245.0999755859375,23.0,0.9708999991416931,0.7117999911308288,12_0111,16,19077
2012,5.300000190734863,1624.5,22.700000762939453,0.9333999991416931,0.7117999911308288,12_0111,17,20717
1997,6.5,1447.9000244140625,23.899999618530273,0.702400016784668,0.702400016784668,12_0112,2,914
1998,6.5,1480.5,24.100000381469727,0.6910666783650716,0.702400016784668,12_0112,3,1821
1999,6.5,1470.5,23.299999237060547,0.6797333399454752,0.702400016784668,12_0112,4,2749
2000,6.5,1166.9000244140625,23.200000762939453,0.6684000015258789,0.702400016784668,12_0112,5,3821
2001,6.5,1463.5,23.399999618530273,0.6712000012397766,0.702400016784668,12_0112,6,4906
2002,6.5,1584.4000244140625,23.700000762939453,0.6853999972343445,0.702400016784668,12_0112,7,6041
2003,6.5,1403.199951171875,23.100000381469727,0.722000002861023,0.702400016784668,12_0112,8,7394
2004,6.5,1621.300048828125,22.600000381469727,0.7345999956130982,0.702400016784668,12_0112,9,8684
2005,6.5,1547.5,22.600000381469727,0.7509999990463256,0.702400016784668,12_0112,10,10117
2006,6.5,1129.199951171875,22.799999237060547,0.7900000095367432,0.702400016784668,12_0112,11,11601
2007,6.5,1306.199951171875,23.299999237060547,0.8567000091075898,0.702400016784668,12_0112,12,13158
2008,6.5,1890.0,22.799999237060547,0.9234000086784363,0.702400016784668,12_0112,13,14421
2009,6.5,1216.9000244140625,23.0,0.8715999960899353,0.702400016784668,12_0112,14,15929
2010,6.5,1137.4000244140625,21.700000762939453,0.9153999924659729,0.702400016784668,12_0112,15,17481
2011,6.5,1245.0999755859375,23.0,0.8893999934196473,0.702400016784668,12_0112,16,19077
2012,6.5,1624.5,22.700000762939453,0.8633999943733215,0.702400016784668,12_0112,17,20717
1997,3.4000000953674316,1447.9000244140625,23.899999618530273,1.0574000120162963,1.0574000120162963,12_0161,2,914
1998,3.4000000953674316,1480.5,24.100000381469727,1.0447333494822184,1.0574000120162963,12_0161,3,1821
1999,3.4000000953674316,1470.5,23.299999237060547,1.0320666869481403,1.0574000120162963,12_0161,4,2749
2000,3.4000000953674316,1166.9000244140625,23.200000762939453,1.0194000244140624,1.0574000120162963,12_0161,5,3821
2001,3.4000000953674316,1463.5,23.399999618530273,0.997000002861023,1.0574000120162963,12_0161,6,4906
2002,3.4000000953674316,1584.4000244140625,23.700000762939453,1.034600019454956,1.0574000120162963,12_0161,7,6041
2003,3.4000000953674316,1403.199951171875,23.100000381469727,1.0640000104904175,1.0574000120162963,12_0161,8,7394
2004,3.4000000953674316,1621.300048828125,22.600000381469727,1.085599994659424,1.0574000120162963,12_0161,9,8684
2005,3.4000000953674316,1547.5,22.600000381469727,1.080399990081787,1.0574000120162963,12_0161,10,10117
2006,3.4000000953674316,1129.199951171875,22.799999237060547,1.1586000204086304,1.0574000120162963,12_0161,11,11601
2007,3.4000000953674316,1306.199951171875,23.299999237060547,1.1705000042915343,1.0574000120162963,12_0161,12,13158
2008,3.4000000953674316,1890.0,22.799999237060547,1.1823999881744385,1.0574000120162963,12_0161,13,14421
1994,4.599999904632568,2287.60009765625,24.5,1.0742000341415405,1.0742000341415405,12_0502,23,108
1995,4.599999904632568,1585.0,23.799999237060547,0.6794000029563904,1.0742000341415405,12_0502,24,231
1996,4.599999904632568,1253.199951171875,23.700000762939453,0.6785000026226043,1.0742000341415405,12_0502,25,454
1997,4.599999904632568,1560.800048828125,24.200000762939453,0.6776000022888183,1.0742000341415405,12_0502,26,719
1998,4.599999904632568,1787.699951171875,24.299999237060547,0.6853333314259847,1.0742000341415405,12_0502,27,996
1999,4.599999904632568,1823.5,23.600000381469727,0.693066660563151,1.0742000341415405,12_0502,28,1153
2000,4.599999904632568,1227.5999755859375,23.399999618530273,0.7007999897003174,1.0742000341415405,12_0502,29,1516
2001,4.599999904632568,1836.0999755859375,23.5,0.7293999791145325,1.0742000341415405,12_0502,30,1831
2002,4.599999904632568,1524.5,24.399999618530273,0.7676999926567077,1.0742000341415405,12_0502,31,1960
2003,4.599999904632568,1716.199951171875,24.100000381469727,0.806000006198883,1.0742000341415405,12_0502,32,2116
2004,4.599999904632568,1455.300048828125,23.5,0.7909999966621399,1.0742000341415405,12_0502,33,2293
2005,4.599999904632568,1697.199951171875,23.5,0.806000006198883,1.0742000341415405,12_0502,34,2551
2006,4.599999904632568,1270.9000244140625,24.0,0.8662000060081482,1.0742000341415405,12_0502,35,2755
2007,4.599999904632568,1653.300048828125,24.399999618530273,0.9143999934196472,1.0742000341415405,12_0502,36,2961
2008,4.599999904632568,1740.199951171875,23.799999237060547,0.9986000180244445,1.0742000341415405,12_0502,37,3150
2009,4.599999904632568,1461.199951171875,23.899999618530273,1.101799988746643,1.0742000341415405,12_0502,38,3345
2010,4.599999904632568,1700.5999755859375,22.600000381469727,1.0848000168800354,1.0742000341415405,12_0502,39,3520
2011,4.599999904632568,1563.5999755859375,24.100000381469727,1.1310000121593475,1.0742000341415405,12_0502,40,3691
2012,4.599999904632568,1997.0,23.700000762939453,1.1772000074386597,1.0742000341415405,12_0502,41,3858
2013,4.599999904632568,1753.5999755859375,23.899999618530273,1.1229999780654907,1.0742000341415405,12_0502,42,4021
2014,4.599999904632568,1822.5999755859375,23.799999237060547,0.6824000000953674,1.0742000341415405,12_0502,43,4377
2015,4.599999904632568,1483.5,25.0,0.7198999941349029,1.0742000341415405,12_0502,44,4753
2016,4.599999904632568,1415.699951171875,24.5,0.7573999881744384,1.0742000341415405,12_0502,45,5161
2017,4.599999904632568,1749.300048828125,24.600000381469727,0.8304499924182891,1.0742000341415405,12_0502,46,5641
2018,4.599999904632568,1618.699951171875,24.200000762939453,0.9034999966621399,1.0742000341415405,12_0502,47,6174
2019,4.599999904632568,1885.5,24.600000381469727,0.9765500009059906,1.0742000341415405,12_0502,48,6734
2020,4.599999904632568,2190.199951171875,24.799999237060547,1.0496000051498413,1.0742000341415405,12_0502,49,7241
1994,5.300000190734863,2287.60009765625,24.5,1.0283999919891358,1.0283999919891358,12_0503,23,108
1995,5.300000190734863,1585.0,23.799999237060547,0.7355999946594238,1.0283999919891358,12_0503,24,231
1996,5.300000190734863,1253.199951171875,23.700000762939453,0.7468999862670899,1.0283999919891358,12_0503,25,454
1997,5.300000190734863,1560.800048828125,24.200000762939453,0.7581999778747559,1.0283999919891358,12_0503,26,719
1998,5.300000190734863,1787.699951171875,24.299999237060547,0.744599986076355,1.0283999919891358,12_0503,27,996
1999,5.300000190734863,1823.5,23.600000381469727,0.7309999942779541,1.0283999919891358,12_0503,28,1153
2000,5.300000190734863,1227.5999755859375,23.399999618530273,0.7174000024795533,1.0283999919891358,12_0503,29,1516
2001,5.300000190734863,1836.0999755859375,23.5,0.7202000141143798,1.0283999919891358,12_0503,30,1831
2002,5.300000190734863,1524.5,24.399999618530273,0.7377000033855439,1.0283999919891358,12_0503,31,1960
2003,5.300000190734863,1716.199951171875,24.100000381469727,0.7551999926567078,1.0283999919891358,12_0503,32,2116
2004,5.300000190734863,1455.300048828125,23.5,0.8083999872207641,1.0283999919891358,12_0503,33,2293
2005,5.300000190734863,1697.199951171875,23.5,0.8273999929428101,1.0283999919891358,12_0503,34,2551
2006,5.300000190734863,1270.9000244140625,24.0,0.8223999977111817,1.0283999919891358,12_0503,35,2755
2007,5.300000190734863,1653.300048828125,24.399999618530273,0.8465999960899353,1.0283999919891358,12_0503,36,2961
2008,5.300000190734863,1740.199951171875,23.799999237060547,0.8983999848365783,1.0283999919891358,12_0503,37,3150
2009,5.300000190734863,1461.199951171875,23.899999618530273,0.8747999787330627,1.0283999919891358,12_0503,38,3345
2010,5.300000190734863,1700.5999755859375,22.600000381469727,0.9368000030517578,1.0283999919891358,12_0503,39,3520
2011,5.300000190734863,1563.5999755859375,24.100000381469727,0.8869000017642975,1.0283999919891358,12_0503,40,3691
2012,5.300000190734863,1997.0,23.700000762939453,0.8370000004768372,1.0283999919891358,12_0503,41,3858
2013,5.300000190734863,1753.5999755859375,23.899999618530273,0.851800000667572,1.0283999919891358,12_0503,42,4021
2014,5.300000190734863,1822.5999755859375,23.799999237060547,0.6289999842643738,1.0283999919891358,12_0503,43,4377
2015,5.300000190734863,1483.5,25.0,0.6390999913215637,1.0283999919891358,12_0503,44,4753
2016,5.300000190734863,1415.699951171875,24.5,0.6491999983787536,1.0283999919891358,12_0503,45,5161
2017,5.300000190734863,1749.300048828125,24.600000381469727,0.6631499975919724,1.0283999919891358,12_0503,46,5641
2018,5.300000190734863,1618.699951171875,24.200000762939453,0.677099996805191,1.0283999919891358,12_0503,47,6174
2019,5.300000190734863,1885.5,24.600000381469727,0.6910499960184097,1.0283999919891358,12_0503,48,6734
2020,5.300000190734863,2190.199951171875,24.799999237060547,0.7049999952316284,1.0283999919891358,12_0503,49,7241
1994,4.400000095367432,2287.60009765625,24.5,1.4009999752044677,1.4009999752044677,12_0504,23,108
1995,4.400000095367432,1585.0,23.799999237060547,0.6410000085830688,1.4009999752044677,12_0504,24,231
1996,4.400000095367432,1253.199951171875,23.700000762939453,0.6427000105381011,1.4009999752044677,12_0504,25,454
1997,4.400000095367432,1560.800048828125,24.200000762939453,0.6444000124931335,1.4009999752044677,12_0504,26,719
