YEAR,SN,PRECIPITATION,TEMPERATURE,IRI,INITIAL_IRI,STATION_ID,AGE,ACCUMULATED_AADTT
2003,4.800000191,850.9000244,23.39999962,0.855800009,0.850999987,48_0164,6,8290
2004,4.800000191,659.5999756,23.60000038,0.883200008,0.850999987,48_0164,7,9497
2005,4.800000191,403.2999878,24.10000038,0.910600007,0.850999987,48_0164,8,10652
2006,4.800000191,576.2999878,24.29999924,0.955900007,0.850999987,48_0164,9,12083
2007,4.800000191,553.7999878,23.29999924,1.001200008,0.850999987,48_0164,10,13778
1997,5.300000191,678,22.79999924,0.82559998,0.82559998,48_0165,0,1054
1998,5.300000191,626.7000122,24.29999924,0.86220001,0.82559998,48_0165,1,2139
1999,5.300000191,613.5999756,24.10000038,0.837800014,0.82559998,48_0165,2,3257
2000,5.300000191,436.6000061,24,0.828600001,0.82559998,48_0165,3,4365
2001,5.300000191,545.9000244,23.70000076,0.821600014,0.82559998,48_0165,4,5499
2002,5.300000191,635.7000122,23.70000076,0.921200004,0.82559998,48_0165,5,6746
2003,5.300000191,850.9000244,23.39999962,1.020799994,0.82559998,48_0165,6,8290
2004,5.300000191,659.5999756,23.60000038,1.028299999,0.82559998,48_0165,7,9497
2005,5.300000191,403.2999878,24.10000038,1.035800004,0.82559998,48_0165,8,10652
2006,5.300000191,576.2999878,24.29999924,1.137899995,0.82559998,48_0165,9,12083
2007,5.300000191,553.7999878,23.29999924,1.239999986,0.82559998,48_0165,10,13778
1997,6.800000191,678,22.79999924,0.975200009,0.975200009,48_0166,0,1054
1998,6.800000191,626.7000122,24.29999924,1.033599997,0.975200009,48_0166,1,2139
1999,6.800000191,613.5999756,24.10000038,0.938199997,0.975200009,48_0166,2,3257
2000,6.800000191,436.6000061,24,0.923200011,0.975200009,48_0166,3,4365
2001,6.800000191,545.9000244,23.70000076,1.103599989,0.975200009,48_0166,4,5499
2002,6.800000191,635.7000122,23.70000076,1.027499992,0.975200009,48_0166,5,6746
2003,6.800000191,850.9000244,23.39999962,0.951399994,0.975200009,48_0166,6,8290
2004,6.800000191,659.5999756,23.60000038,0.970999992,0.975200009,48_0166,7,9497
2005,6.800000191,403.2999878,24.10000038,0.99059999,0.975200009,48_0166,8,10652
2006,6.800000191,576.2999878,24.29999924,1.032799995,0.975200009,48_0166,9,12083
2007,6.800000191,553.7999878,23.29999924,1.075,0.975200009,48_0166,10,13778
1997,5,678,22.79999924,0.866799986,0.866799986,48_0167,0,1054
1998,5,626.7000122,24.29999924,0.975399995,0.866799986,48_0167,1,2139
1999,5,613.5999756,24.10000038,1.008799982,0.866799986,48_0167,2,3257
2000,5,436.6000061,24,0.995200014,0.866799986,48_0167,3,4365
2001,5,545.9000244,23.70000076,1.083099997,0.866799986,48_0167,4,5499
2002,5,635.7000122,23.70000076,1.119950002,0.866799986,48_0167,5,6746
